Indent|Reference|Text|Document|Page|Heading|full_reference|word_count
2|(ii)|Bank drafts issued in Rand by Authorised Dealers are, however, exempted from the provisions of Regulation 3(1)(d) and may be honoured when presented for payment. The production of documentary evidence confirming that transactions are permissible in terms of the Authorised Dealer Manual is still applicable when issuing bank drafts.|||False|F.1(A)(ii)|49
1|(B)|Import and export of Rand notes|||False|F.1(B)|6
2|(i)|As the import and export of Rand notes are prohibited (except as provided for in section B.11 of the Authorised Dealer Manual), Authorised Dealers should not accept such notes received from points outside South Africa.|||False|F.1(B)(i)|35
2|(ii)|However, the proceeds of Rand notes repatriated from SADC members, excluding CMA members, may be remitted on the production of documentary evidence confirming that they were not exported from South Africa in contravention of the Regulations. In this regard, it would meet the requirements of the Financial Surveillance Department if consignments of notes are accompanied by the confirmation of the repatriating bank that the notes were acquired from bona fide travellers from South Africa in amounts not exceeding R25 000 per capita.|||False|F.1(B)(ii)|82
2|(iii)|For statistical purposes, Authorised Dealers must advise the Financial Surveillance Department monthly of all amounts of Rand notes received from the aforementioned countries. The figures furnished must indicate the source from which the notes were received and the number of notes in each denomination.|||False|F.1(B)(iii)|44
0|F.2|Assignment to Treasury of the right to goods exported and imported|||True|F.2|11
1|(A)|Exports|||False|F.2(A)|1
2|(i)|Whenever goods have been exported from South Africa and the exporter has either failed to sell those goods or has not received payment in respect thereof within six months from the date of export, the exporter must within 14 days from the date of expiry of the six-month period, report the matter to the Treasury or to an Authorised Dealer.|||False|F.2(A)(i)|60
2|(ii)|In the absence of a satisfactory explanation for such failure, the Treasury may, in terms of the provisions of Regulation 11(1), order the exporter to assign to the Treasury the right to such goods.|||False|F.2(A)(ii)|34
1|(B)|Imports|||False|F.2(B)|1
2|(i)|Whenever goods have been purchased and paid for outside South Africa, but which goods have not been consigned to South Africa within four months of the date of payment, the importer must within 14 days from the date of expiry of the four-month period, report the matter to the Treasury or to an Authorised Dealer.|||False|F.2(B)(i)|55
2|(ii)|In the absence of a satisfactory explanation for the delay in the shipment of the goods, the Treasury may, in terms of Regulation 12(1), order the importer to assign to the Treasury the right to such goods.|||False|F.2(B)(ii)|37
2|(iii)|For the purposes of Regulation 12, goods held in bond abroad are not regarded as having been shipped to South Africa.|||False|F.2(B)(iii)|21
1|(C)|Exemptions|||False|F.2(C)|1
2|(i)|Authorised Dealers may, at their discretion, both in the case of exports and imports, grant short extensions of the periods referred to in Regulations 11 and 12, provided that they are satisfied that the goods will be sold, or in the case of imports received in South Africa within a reasonable period, that the delay in the sale or shipment is due to factors outside the control of the local merchant, and that no intentional circumvention of the Regulations is involved.|||False|F.2(C)(i)|81
2|(ii)|Authorised Dealers should diarise import and export transactions to ensure compliance with these Regulations and should render monthly returns of all exemptions granted to their clients under this paragraph to the Financial Surveillance Department, furnishing details of:|||False|F.2(C)(ii)|37
3|(a)|the name of the importer and exporter;|||False|F.2(C)(ii)(a)|7
3|(b)|date of payment or of export;|||False|F.2(C)(ii)(b)|6
3|(c)|amount of payment or declared value of export; and (d) the reason for delay in shipment or, in the case of exports, of the repatriation of the export proceeds.|||False|F.2(C)(ii)(c)|29
1|(D)|Assignments|||False|F.2(D)|1
2|(i)|In the event of an exemption being refused, the Treasury would instruct the importers and/or exporters to assign their right to the goods held outside South Africa to their Authorised Dealer, who would be requested to dispose of the goods to best advantage.|||False|F.2(D)(i)|43
2|(ii)|The sum payable as consideration for any assignment would be the amount realised, less the cost of realisation.|||False|F.2(D)(ii)|18
0|G.|Securities control|||True|G.|2
1|(A)|Control over dealings by residents in securities owned by non-residents or in which such persons have an interest|||True|G.(A)|18
2|(i)|Exchange Control Regulations|||True|G.(A)(i)|3
3|(a)|The regulations governing dealings in securities owned by non-residents are set out in Regulations 14 and 15.|||False|G.(A)(i)(a)|17
3|(b)|The attention of Authorised Dealers is drawn to the provisions of, inter alia, Regulation 10(1)(c). In this regard, it is essential that all securities related transactions between a resident and a non-resident or emigrant whereby capital or any right to capital is directly or indirectly exported from South Africa, are carefully scrutinised. Documentary evidence such as brokers' notes or validated trade advices and auditors' certificates, where applicable, must be viewed in order to ensure that such transactions are concluded at arm's length and at fair and market related prices. In the case of any doubt on the part of the Authorised Dealer or Authorised Bank concerned, the proposed transaction must be referred to the Financial Surveillance Department.|||False|G.(A)(i)(b)|117
3|(c)|Residents of Lesotho, Namibia and eSwatini are also regarded as residents for purposes of securities control.|||False|G.(A)(i)(c)|16
2|(ii)|Glossary of terms|||False|G.(A)(ii)|3
2|(iii)|General|||True|G.(A)(iii)|1
3|(a)|There are no restrictions on local dealings in securities, other than bearer securities, that are owned by residents.|||False|G.(A)(iii)(a)|18
3|(b)|It is emphasised that this section applies not only to securities registered in the name of a non-resident, but also to securities in the name of a resident acting as a nominee for a non-resident.|||False|G.(A)(iii)(b)|35
3|(c)|The principal objectives in controlling non-resident owned securities are to ensure that:|||False|G.(A)(iii)(c)|12
4|(aa)|residents requiring funds outside the CMA do not obtain such funds by purchasing securities in the CMA and selling them outside the CMA without accounting for the proceeds in foreign currency or Rand from a Non-resident Rand account in the name of the non-resident and/or Rand from a vostro account held in the books of the Authorised Dealer;|||False|G.(A)(iii)(c)(aa)|58
4|(bb)|since all income due to non-residents on their securities is freely transferable, non-residents do not purchase securities from residents other than through approved channels at a fair and market related price; and|||False|G.(A)(iii)(c)(bb)|32
4|(cc)|since exchange controls on non-residents have been abolished, the onus is on the South African buyer or seller of securities to prove that the transaction was concluded on an arm's length basis and at a fair and market related price.|||False|G.(A)(iii)(c)(cc)|40
3|(d)|The scheme outlined hereunder has been designed to segregate securities owned by non-residents from securities owned by residents without imposing control over the actual securities in both certificated and uncertificated environments to allow non-residents the maximum freedom to change their investment portfolios without defeating the objectives outlined above, and at the same time to obviate the necessity for a cumbersome administrative system which, in the interests of investors and others concerned, it is naturally desired to avoid. (e) All securities traded on the JSE Limited need to be dematerialised or immobilised in the electronic records of the CSD specifically established for this purpose, before it can be rendered 'good delivery'. The residential status will be flagged by the various CSDPs or settlement agents.|||False|G.(A)(iii)(d)|123
3|(f)|Since only CSDPs would be able to initiate the dematerialisation process in an electronic settlement environment, the initiation of this process in respect of emigrants would need to be the CSDP of the Authorised Dealer controlling the particular emigrant's remaining assets or the CSDP contracted by such an Authorised Dealer, under the auspices of the controlling Authorised Dealer.|||False|G.(A)(iii)(f)|58
3|(g)|Only the CSDP of Authorised Dealers may enter into securities lending transactions with non-residents and then only within the ambit of the powers granted to them.|||False|G.(A)(iii)(g)|26
3|(h)|Except with the authority of the Financial Surveillance Department, no advances may be made against securities.|||False|G.(A)(iii)(h)|16
